ID,SOURCE_FOLDER,FILENAME,DISPLAY_NAME,BRAND,CAT_ID,CAT_NAME,CONFIDENCE,REASONS,URL
6a7ca9d55c7cd75eb83056d0,airbuds,app-logo-desktop.svg,app logo desktop,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/app-logo-desktop.svg?updatedAt=1786554837878
6a7ca9d55c7cd75eb83059ab,airbuds,BeatsFitProc-medium (1).webp,BeatsFitProc medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/BeatsFitProc-medium%20(1).webp?updatedAt=1786554838215
6a7ca9d55c7cd75eb83064c7,airbuds,BeatsFitProc-medium (2).webp,BeatsFitProc medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/BeatsFitProc-medium%20(2).webp?updatedAt=1786554838669
6a7ca9d55c7cd75eb8305884,airbuds,BeatsFitProc-medium (3).webp,BeatsFitProc medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/BeatsFitProc-medium%20(3).webp?updatedAt=1786554838137
6a7ca9d65c7cd75eb83066be,airbuds,BeatsFitProc-medium (4).webp,BeatsFitProc medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/BeatsFitProc-medium%20(4).webp?updatedAt=1786554838695
6a7ca9d55c7cd75eb8305d09,airbuds,BeatsFitProc-medium (5).webp,BeatsFitProc medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/BeatsFitProc-medium%20(5).webp?updatedAt=1786554838315
6a7ca9d55c7cd75eb83058d3,airbuds,BeatsFitProc-medium.webp,BeatsFitProc medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/BeatsFitProc-medium.webp?updatedAt=1786554838164
6a7ca9d65c7cd75eb8306dd7,airbuds,chevron-down.8ee3574 (1).svg,chevron down.8ee3574,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/chevron-down.8ee3574%20(1).svg?updatedAt=1786554838962
6a7ca9d65c7cd75eb8306df6,airbuds,chevron-down.8ee3574.svg,chevron down.8ee3574,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/chevron-down.8ee3574.svg?updatedAt=1786554838997
6a7ca9d55c7cd75eb8305f2a,airbuds,download (1).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(1).svg?updatedAt=1786554838346
6a7ca9d55c7cd75eb830581c,airbuds,download (10).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(10).svg?updatedAt=1786554837985
6a7ca9d65c7cd75eb8306ab5,airbuds,download (11).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(11).svg?updatedAt=1786554838908
6a7ca9d55c7cd75eb83062b4,airbuds,download (12).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(12).svg?updatedAt=1786554838426
6a7ca9d55c7cd75eb83063b5,airbuds,download (13).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(13).svg?updatedAt=1786554838630
6a7ca9d55c7cd75eb8305914,airbuds,download (14).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(14).svg?updatedAt=1786554838238
6a7ca9d55c7cd75eb8306561,airbuds,download (15).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(15).svg?updatedAt=1786554838549
6a7ca9d55c7cd75eb8305d9d,airbuds,download (16).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(16).svg?updatedAt=1786554838269
6a7ca9d65c7cd75eb8306696,airbuds,download (17).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(17).svg?updatedAt=1786554838689
6a7ca9d65c7cd75eb8306f5a,airbuds,download (18).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(18).svg?updatedAt=1786554839090
6a7ca9d65c7cd75eb8306cab,airbuds,download (19).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(19).svg?updatedAt=1786554838922
6a7ca9d55c7cd75eb8305803,airbuds,download (2).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(2).svg?updatedAt=1786554837939
6a7ca9d55c7cd75eb83059ca,airbuds,download (20).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(20).svg?updatedAt=1786554838251
6a7ca9d65c7cd75eb8306c2d,airbuds,download (21).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(21).svg?updatedAt=1786554838965
6a7ca9d55c7cd75eb83058a0,airbuds,download (22).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(22).svg?updatedAt=1786554838142
6a7ca9d65c7cd75eb830778c,airbuds,download (23).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(23).svg?updatedAt=1786554839631
6a7ca9d55c7cd75eb8305978,airbuds,download (24).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(24).svg?updatedAt=1786554838181
6a7ca9d65c7cd75eb8306f18,airbuds,download (25).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(25).svg?updatedAt=1786554839044
6a7ca9d65c7cd75eb8306ab4,airbuds,download (26).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(26).svg?updatedAt=1786554838897
6a7ca9d55c7cd75eb83058c1,airbuds,download (27).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(27).svg?updatedAt=1786554838224
6a7ca9d65c7cd75eb8306c1b,airbuds,download (28).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(28).svg?updatedAt=1786554838923
6a7ca9d65c7cd75eb8306e1d,airbuds,download (29).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(29).svg?updatedAt=1786554839007
6a7ca9d65c7cd75eb8306ca6,airbuds,download (3).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(3).svg?updatedAt=1786554838980
6a7ca9d55c7cd75eb83058b1,airbuds,download (30).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(30).svg?updatedAt=1786554838177
6a7ca9d65c7cd75eb8306ab8,airbuds,download (31).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(31).svg?updatedAt=1786554838939
6a7ca9d55c7cd75eb8305ba2,airbuds,download (32).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(32).svg?updatedAt=1786554838193
6a7ca9d65c7cd75eb8306c59,airbuds,download (33).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(33).svg?updatedAt=1786554838945
6a7ca9d75c7cd75eb8307ad4,airbuds,download (34).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(34).svg?updatedAt=1786554839732
6a7ca9d75c7cd75eb8307bd9,airbuds,download (4).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(4).svg?updatedAt=1786554839795
6a7ca9d75c7cd75eb8308363,airbuds,download (5).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(5).svg?updatedAt=1786554840221
6a7ca9d75c7cd75eb830882f,airbuds,download (6).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(6).svg?updatedAt=1786554840532
6a7ca9d85c7cd75eb8309218,airbuds,download (7).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(7).svg?updatedAt=1786554841187
6a7ca9d75c7cd75eb83083d0,airbuds,download (8).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(8).svg?updatedAt=1786554840311
6a7ca9d85c7cd75eb8308bf7,airbuds,download (9).svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download%20(9).svg?updatedAt=1786554840706
6a7ca9d85c7cd75eb830921e,airbuds,download.svg,download,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/download.svg?updatedAt=1786554841217
6a7ca9de5c7cd75eb830ff21,airbuds,loader.631b9ed (1).svg,loader.631b9ed,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/loader.631b9ed%20(1).svg?updatedAt=1786554847227
6a7ca9de5c7cd75eb830fef5,airbuds,loader.631b9ed.svg,loader.631b9ed,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/loader.631b9ed.svg?updatedAt=1786554847236
6a7ca9de5c7cd75eb83102bc,airbuds,Oneplus-Buds-Pro-3-medium (1).webp,Oneplus Buds Pro 3 medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/Oneplus-Buds-Pro-3-medium%20(1).webp?updatedAt=1786554847767
6a7ca9de5c7cd75eb8310283,airbuds,Oneplus-Buds-Pro-3-medium (2).webp,Oneplus Buds Pro 3 medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/Oneplus-Buds-Pro-3-medium%20(2).webp?updatedAt=1786554847699
6a7ca9de5c7cd75eb83102ac,airbuds,Oneplus-Buds-Pro-3-medium (3).webp,Oneplus Buds Pro 3 medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/Oneplus-Buds-Pro-3-medium%20(3).webp?updatedAt=1786554847582
6a7ca9df5c7cd75eb83105ef,airbuds,Oneplus-Buds-Pro-3-medium (4).webp,Oneplus Buds Pro 3 medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/Oneplus-Buds-Pro-3-medium%20(4).webp?updatedAt=1786554847895
6a7ca9de5c7cd75eb8310298,airbuds,Oneplus-Buds-Pro-3-medium (5).webp,Oneplus Buds Pro 3 medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/Oneplus-Buds-Pro-3-medium%20(5).webp?updatedAt=1786554847669
6a7ca9de5c7cd75eb831037b,airbuds,Oneplus-Buds-Pro-3-medium.webp,Oneplus Buds Pro 3 medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/Oneplus-Buds-Pro-3-medium.webp?updatedAt=1786554847680
6a7ca9de5c7cd75eb83102c6,airbuds,oneplus-buds-pro-7BKRjVu59N-medium (1).webp,oneplus buds pro 7BKRjVu59N medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-buds-pro-7BKRjVu59N-medium%20(1).webp?updatedAt=1786554847710
6a7ca9de5c7cd75eb8310450,airbuds,oneplus-buds-pro-7BKRjVu59N-medium (2).webp,oneplus buds pro 7BKRjVu59N medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-buds-pro-7BKRjVu59N-medium%20(2).webp?updatedAt=1786554847696
6a7ca9de5c7cd75eb83102ed,airbuds,oneplus-buds-pro-7BKRjVu59N-medium (3).webp,oneplus buds pro 7BKRjVu59N medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-buds-pro-7BKRjVu59N-medium%20(3).webp?updatedAt=1786554847637
6a7ca9de5c7cd75eb8310394,airbuds,oneplus-buds-pro-7BKRjVu59N-medium (4).webp,oneplus buds pro 7BKRjVu59N medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-buds-pro-7BKRjVu59N-medium%20(4).webp?updatedAt=1786554847757
6a7ca9df5c7cd75eb83105e2,airbuds,oneplus-buds-pro-7BKRjVu59N-medium (5).webp,oneplus buds pro 7BKRjVu59N medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-buds-pro-7BKRjVu59N-medium%20(5).webp?updatedAt=1786554847888
6a7ca9df5c7cd75eb8310ce7,airbuds,oneplus-buds-pro-7BKRjVu59N-medium.webp,oneplus buds pro 7BKRjVu59N medium,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-buds-pro-7BKRjVu59N-medium.webp?updatedAt=1786554848035
6a7ca9df5c7cd75eb8310cee,airbuds,oneplus-logo-original (1).webp,oneplus logo original,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-logo-original%20(1).webp?updatedAt=1786554847931
6a7ca9de5c7cd75eb8310382,airbuds,oneplus-logo-original (2).webp,oneplus logo original,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-logo-original%20(2).webp?updatedAt=1786554847684
6a7ca9de5c7cd75eb83102cc,airbuds,oneplus-logo-original (3).webp,oneplus logo original,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-logo-original%20(3).webp?updatedAt=1786554847644
6a7ca9de5c7cd75eb83102d0,airbuds,oneplus-logo-original (4).webp,oneplus logo original,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-logo-original%20(4).webp?updatedAt=1786554847659
6a7ca9de5c7cd75eb8310358,airbuds,oneplus-logo-original.webp,oneplus logo original,OnePlus,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OnePlus belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oneplus-logo-original.webp?updatedAt=1786554847669
6a7ca9df5c7cd75eb83108b8,airbuds,oppo-logo-original (1).webp,oppo logo original,OPPO,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OPPO belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oppo-logo-original%20(1).webp?updatedAt=1786554847973
6a7ca9df5c7cd75eb83105b9,airbuds,oppo-logo-original (2).webp,oppo logo original,OPPO,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OPPO belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oppo-logo-original%20(2).webp?updatedAt=1786554847757
6a7ca9df5c7cd75eb8310cf5,airbuds,oppo-logo-original (3).webp,oppo logo original,OPPO,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OPPO belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oppo-logo-original%20(3).webp?updatedAt=1786554847978
6a7ca9df5c7cd75eb83108ae,airbuds,oppo-logo-original (4).webp,oppo logo original,OPPO,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OPPO belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oppo-logo-original%20(4).webp?updatedAt=1786554847926
6a7ca9df5c7cd75eb8310864,airbuds,oppo-logo-original.webp,oppo logo original,OPPO,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand OPPO belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/oppo-logo-original.webp?updatedAt=1786554847834
6a7ca9e75c7cd75eb83171d3,airbuds,Powerbeats-Fit-c-medium (1).webp,Powerbeats Fit c medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Fit-c-medium%20(1).webp?updatedAt=1786554855734
6a7ca9e75c7cd75eb8317263,airbuds,Powerbeats-Fit-c-medium (2).webp,Powerbeats Fit c medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Fit-c-medium%20(2).webp?updatedAt=1786554855892
6a7ca9e75c7cd75eb83171da,airbuds,Powerbeats-Fit-c-medium (3).webp,Powerbeats Fit c medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Fit-c-medium%20(3).webp?updatedAt=1786554855877
6a7ca9e75c7cd75eb83171ce,airbuds,Powerbeats-Fit-c-medium (4).webp,Powerbeats Fit c medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Fit-c-medium%20(4).webp?updatedAt=1786554855834
6a7ca9e75c7cd75eb83171ed,airbuds,Powerbeats-Fit-c-medium (5).webp,Powerbeats Fit c medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Fit-c-medium%20(5).webp?updatedAt=1786554855849
6a7ca9e75c7cd75eb8317228,airbuds,Powerbeats-Fit-c-medium.webp,Powerbeats Fit c medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Fit-c-medium.webp?updatedAt=1786554855954
6a7ca9e75c7cd75eb8317221,airbuds,Powerbeats-Pro-2-e-medium (1).webp,Powerbeats Pro 2 e medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-2-e-medium%20(1).webp?updatedAt=1786554855934
6a7ca9e75c7cd75eb83171dd,airbuds,Powerbeats-Pro-2-e-medium (2).webp,Powerbeats Pro 2 e medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-2-e-medium%20(2).webp?updatedAt=1786554855938
6a7ca9e75c7cd75eb831731f,airbuds,Powerbeats-Pro-2-e-medium (3).webp,Powerbeats Pro 2 e medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-2-e-medium%20(3).webp?updatedAt=1786554856007
6a7ca9e75c7cd75eb83172fe,airbuds,Powerbeats-Pro-2-e-medium (4).webp,Powerbeats Pro 2 e medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-2-e-medium%20(4).webp?updatedAt=1786554855980
6a7ca9e75c7cd75eb8317268,airbuds,Powerbeats-Pro-2-e-medium (5).webp,Powerbeats Pro 2 e medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-2-e-medium%20(5).webp?updatedAt=1786554855950
6a7ca9e75c7cd75eb83171e3,airbuds,Powerbeats-Pro-2-e-medium.webp,Powerbeats Pro 2 e medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-2-e-medium.webp?updatedAt=1786554855755
6a7ca9e75c7cd75eb83171e8,airbuds,Powerbeats-Pro-medium (1).webp,Powerbeats Pro medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-medium%20(1).webp?updatedAt=1786554855763
6a7ca9e75c7cd75eb8317249,airbuds,Powerbeats-Pro-medium (2).webp,Powerbeats Pro medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-medium%20(2).webp?updatedAt=1786554855900
6a7ca9e75c7cd75eb83171e2,airbuds,Powerbeats-Pro-medium (3).webp,Powerbeats Pro medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-medium%20(3).webp?updatedAt=1786554855882
6a7ca9e75c7cd75eb8317235,airbuds,Powerbeats-Pro-medium (4).webp,Powerbeats Pro medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-medium%20(4).webp?updatedAt=1786554855974
6a7ca9e75c7cd75eb8317276,airbuds,Powerbeats-Pro-medium (5).webp,Powerbeats Pro medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-medium%20(5).webp?updatedAt=1786554856019
6a7ca9e75c7cd75eb831722b,airbuds,Powerbeats-Pro-medium.webp,Powerbeats Pro medium,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/Powerbeats-Pro-medium.webp?updatedAt=1786554855947
6a7ca9e75c7cd75eb8317231,airbuds,realme-logo-original (1).webp,realme logo original,Realme,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand Realme belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/realme-logo-original%20(1).webp?updatedAt=1786554855949
6a7ca9e75c7cd75eb8317256,airbuds,realme-logo-original (2).webp,realme logo original,Realme,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand Realme belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/realme-logo-original%20(2).webp?updatedAt=1786554855878
6a7ca9e75c7cd75eb831735d,airbuds,realme-logo-original (3).webp,realme logo original,Realme,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand Realme belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/realme-logo-original%20(3).webp?updatedAt=1786554855963
6a7ca9e75c7cd75eb8317572,airbuds,realme-logo-original (4).webp,realme logo original,Realme,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand Realme belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/realme-logo-original%20(4).webp?updatedAt=1786554856111
6a7ca9e75c7cd75eb83179b0,airbuds,realme-logo-original.webp,realme logo original,Realme,C08,Audio,LOW,folder mapping: airbuds -> Audio | CONFLICT: folder maps to Audio but brand Realme belongs to Smartphones,https://ik.imagekit.io/0iaahkrcv/airbuds/realme-logo-original.webp?updatedAt=1786554856254
6a7ca9e75c7cd75eb8317eb3,airbuds,search.7d254c6.svg,search.7d254c6,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/search.7d254c6.svg?updatedAt=1786554856493
6a7ca9e85c7cd75eb831876c,airbuds,whatsapp (1).svg,whatsapp,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/whatsapp%20(1).svg?updatedAt=1786554856975
6a7ca9e85c7cd75eb8318770,airbuds,whatsapp.svg,whatsapp,,C08,Audio,HIGH,folder mapping: airbuds -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds/whatsapp.svg?updatedAt=1786554856902
6a7caadc5c7cd75eb840f572,airbuds2,app-logo-desktop.svg,app logo desktop,,C08,Audio,HIGH,folder mapping: airbuds2 -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds2/app-logo-desktop.svg?updatedAt=1786555100844
6a7caadc5c7cd75eb840f7b9,airbuds2,chevron-down.8ee3574.svg,chevron down.8ee3574,,C08,Audio,HIGH,folder mapping: airbuds2 -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds2/chevron-down.8ee3574.svg?updatedAt=1786555100894
6a7caadb5c7cd75eb840ef7c,airbuds2,download (1).svg,download,,C08,Audio,HIGH,folder mapping: airbuds2 -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds2/download%20(1).svg?updatedAt=1786555100559
6a7caadb5c7cd75eb840ef94,airbuds2,download (10).svg,download,,C08,Audio,HIGH,folder mapping: airbuds2 -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds2/download%20(10).svg?updatedAt=1786555100574
6a7caadc5c7cd75eb840f829,airbuds2,download (11).svg,download,,C08,Audio,HIGH,folder mapping: airbuds2 -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds2/download%20(11).svg?updatedAt=1786555100956
6a7caadc5c7cd75eb840f93b,airbuds2,download (12).svg,download,,C08,Audio,HIGH,folder mapping: airbuds2 -> Audio,https://ik.imagekit.io/0iaahkrcv/airbuds2/download%20(12).svg?updatedAt=1786555100995
